sample_id,image_path,orig_label,orig_label_2,split,label,label_id,confidence,reason,source
ollama_train_hap_000947,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2G-444-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling face, and a large figure, all of which are indicative of happiness.",ollama_7b
ollama_train_hap_000948,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2G-55-M-H.jpg,Happiness,Happy,train,Sad,1.0,0.95,"The drawing features cool/dark colors, rain, and a small drooping figure, indicating sadness.",ollama_7b
ollama_train_hap_000949,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2G-654-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, and a wide composition, indicating a happy emotion.",ollama_7b
ollama_train_hap_000950,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2H-1147-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, and a large, central house with a cheerful appearance, indicating a happy emotion.",ollama_7b
ollama_train_hap_000951,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2H-1188-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, and a large, cheerful composition with flowers and hearts.",ollama_7b
ollama_train_hap_000952,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2H-1200-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling sun, and large figures, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000953,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2H-1208-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling face, and a large heart, indicating a positive and joyful emotion.",ollama_7b
ollama_train_hap_000954,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2H-1213-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling sun, and a cheerful scene with people enjoying a meal together.",ollama_7b
ollama_train_hap_000955,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2H-1224-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling sun, and large figures, indicating a happy emotion.",ollama_7b
ollama_train_hap_000956,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2H-1232-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling face, and a large, central figure, indicating a positive emotion.",ollama_7b
ollama_train_hap_000957,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2H-1239-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling face, and a large figure, indicating a positive emotion.",ollama_7b
ollama_train_hap_000958,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2H-1254-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling sun, and a cheerful composition with large figures and flowers.",ollama_7b
ollama_train_hap_000959,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2H-190-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, and large figures, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000960,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2H-2009-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling face, and a sun, indicating a happy emotion.",ollama_7b
ollama_train_hap_000961,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2H-428-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling face, and a sun, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000962,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2Q-1115-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright yellow colors, a smiling face, and a sun, all of which are strong indicators of happiness.",ollama_7b
ollama_train_hap_000963,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2Q-1330-M-H.jpg,Happiness,Happy,train,Sad,1.0,0.95,"The drawing features cool/dark colors, rain, and a small figure, which align with the characteristics of sadness in children's drawings.",ollama_7b
ollama_train_hap_000964,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2Q-1382-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling sun, and large figures, indicating a happy mood.",ollama_7b
ollama_train_hap_000965,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2Q-1509-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, and a large sun, indicating a positive and happy emotion.",ollama_7b
ollama_train_hap_000966,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2Q-1580-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling face, and a sun, indicating a happy emotion.",ollama_7b
ollama_train_hap_000967,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2Q-339-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, and large figures, indicating a positive emotion.",ollama_7b
ollama_train_hap_000968,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2Q-401-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, and large figures, indicating a happy emotion.",ollama_7b
ollama_train_hap_000969,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2Q-540-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright yellow and red colors, a smiling face, and a large, central figure, all of which are indicative of happiness.",ollama_7b
ollama_train_hap_000970,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2Q-697-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, and a large composition, indicating a happy emotion.",ollama_7b
ollama_train_hap_000971,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2Z-222-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, a sun, and a large rainbow, all of which are strong indicators of happiness.",ollama_7b
ollama_train_hap_000972,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2Z-846-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, and a large group of people, indicating a positive and joyful atmosphere.",ollama_7b
ollama_train_hap_000973,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3A-111-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"Bright colors, smiling faces, and a large figure suggest a happy emotion in this drawing.",ollama_7b
ollama_train_hap_000974,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3A-116-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, and large figures, indicating a happy emotion.",ollama_7b
ollama_train_hap_000975,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3A-1694-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling face, and a cheerful scene with a sun and a lollipop, indicating a happy emotion.",ollama_7b
ollama_train_hap_000976,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3A-171-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, a sun, and a large rainbow, all of which are strong indicators of happiness in children's drawings.",ollama_7b
ollama_train_hap_000977,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3A-1744-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, and a large group of figures, all of which are indicative of happiness.",ollama_7b
ollama_train_hap_000978,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3A-472-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, and a wide composition, indicating a happy emotion.",ollama_7b
ollama_train_hap_000979,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3A-813-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, a sun, flowers, and large figures, all of which are indicative of a happy emotion.",ollama_7b
ollama_train_hap_000980,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3C-101-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, a sun, and large figures, all of which are strong indicators of happiness.",ollama_7b
ollama_train_hap_000981,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3C-1228-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling sun, and large figures, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000982,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3C-1260-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling face, a sun, and flowers, indicating a happy emotion.",ollama_7b
ollama_train_hap_000983,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3C-1300-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, flowers, and large figures, all of which are indicative of a happy emotion.",ollama_7b
ollama_train_hap_000984,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3C-1343-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling face, and a large figure, indicating a happy emotion.",ollama_7b
ollama_train_hap_000985,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3C-1358-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling face, and a large, central figure, indicating a happy emotion.",ollama_7b
ollama_train_hap_000986,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3C-1375-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling face, and a sun, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000987,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3C-1390-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling sun, and large figures, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000988,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3C-1422-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, a sun, flowers, and large figures, all of which are strong indicators of happiness in children's drawings.",ollama_7b
ollama_train_hap_000989,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3C-1806-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling face, and a sun, indicating a happy emotion.",ollama_7b
ollama_train_hap_000990,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3C-209-M-H.jpg,Happiness,Happy,train,Sad,1.0,0.95,"The drawing features dark colors, rain, and a small figure, which align with the characteristics of sadness in children's drawings.",ollama_7b
ollama_train_hap_000991,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3C-267-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, a sun, and a large family figure, all of which are strong indicators of happiness.",ollama_7b
ollama_train_hap_000992,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3C-404-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling face, and a cheerful composition, indicating a happy emotion.",ollama_7b
ollama_train_hap_000993,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3H-1645-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, a sun, flowers, and large figures, all of which are strong indicators of happiness in children's drawings.",ollama_7b
ollama_train_hap_000994,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3H-1706-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, a sun, flowers, and large figures, all of which are indicative of happiness.",ollama_7b
ollama_train_hap_000995,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3H-1708-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling sun, and a large figure, all of which are indicative of a happy emotion.",ollama_7b
ollama_train_hap_000996,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3H-1722-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, and a large, cheerful family under a colorful umbrella, indicating a happy mood.",ollama_7b
ollama_train_hap_000997,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3H-1732-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, and flowers, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000998,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3H-413-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright yellow color, a smiling face, and a cheerful expression, clearly indicating happiness.",ollama_7b
ollama_train_hap_000999,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3H-474-M-H.jpg,Happiness,Happy,train,Sad,1.0,0.95,"The drawing features cool/dark colors, small drooping figures, and an isolated element, which are indicative of sadness.",ollama_7b
ollama_train_hap_001000,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3L-1555-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.9,"The drawing features bright blue and red colors, a smiling face, and a cheerful composition",ollama_7b
ollama_train_hap_001001,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3L-2066-M-H.jpg,Happiness,Happy,train,Happy,0.0,1.0,"The drawing features a bright yellow color and a smiling face, indicating happiness.",ollama_7b
ollama_train_hap_001002,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3L-2183-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and a cheerful scene with a kite flying, indicating happiness.",ollama_7b
ollama_train_hap_001003,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3L-2184-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling sun, and a large, central figure, indicating a happy mood.",ollama_7b
ollama_train_hap_001004,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3L-873-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.9,"The drawing features bright yellow colors, smiling faces, and a large slide, indicating a joyful atmosphere.",ollama_7b
ollama_train_hap_001005,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3Z-153-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.9,"The drawing features bright colors, smiling faces, and a large, cheerful composition",ollama_7b
ollama_train_hap_001006,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3Z-1577-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.9,"The drawing features bright colors, smiling faces, and a large umbrella, indicating a positive and cheerful atmosphere.",ollama_7b
ollama_train_hap_001007,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3Z-1751-F-H.jpg,Happiness,Happy,train,Happy,0.0,1.0,"The drawing features a bright yellow circle with a smiling face, indicating happiness.",ollama_7b
ollama_train_hap_001008,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3Z-488-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.9,"The drawing features bright colors, smiling faces, a sun, and a large tree, indicating a happy scene.",ollama_7b
ollama_train_hap_001009,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-3Z-62-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, a kite, and flowers, indicating a happy mood.",ollama_7b
ollama_train_hap_001010,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-4B-1157-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling sun, and a large, cheerful rainbow, indicating a happy mood.",ollama_7b
